,set_id,name,year,theme,subtheme,themeGroup,category,pieces,minifigs,agerange_min,US_retailPrice,bricksetURL,thumbnailURL,imageURL
9894,5000642-1,Star Wars poster,2012,Gear,Posters,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/5000642-1,https://images.brickset.com/sets/small/5000642-1.jpg,https://images.brickset.com/sets/images/5000642-1.jpg
9895,5000644-1,Monster Fighters promotional pack,2012,Monster Fighters,Promotional,Action/Adventure,Extended,12,1,8,39,https://brickset.com/sets/5000644-1,https://images.brickset.com/sets/small/5000644-1.jpg,https://images.brickset.com/sets/images/5000644-1.jpg
9896,5000646-1,City poster,2012,Gear,Posters,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/5000646-1,https://images.brickset.com/sets/small/5000646-1.jpg,https://images.brickset.com/sets/images/5000646-1.jpg
9897,5001050-1,ZipBin Millennium Falcon Messenger Bag,2012,Gear,Bags,Miscellaneous,Gear,64,14,3,19,https://brickset.com/sets/5001050-1,https://images.brickset.com/sets/small/5001050-1.jpg,https://images.brickset.com/sets/images/5001050-1.jpg
9898,5001090-1,Batman™ 2: DC Super Heroes - 3DS,2012,Gear,Video Games/3DS,Miscellaneous,Gear,64,14,7,39,https://brickset.com/sets/5001090-1,https://images.brickset.com/sets/small/5001090-1.jpg,https://images.brickset.com/sets/images/5001090-1.jpg
9899,5001091-1,Batman™ 2: DC Super Heroes - DS,2012,Gear,Video Games/DS,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001091-1,https://images.brickset.com/sets/small/5001091-1.jpg,https://images.brickset.com/sets/images/5001091-1.jpg
9900,5001092-1,Batman™ 2: DC Super Heroes - PC,2012,Gear,Video Games/PC,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001092-1,https://images.brickset.com/sets/small/5001092-1.jpg,https://images.brickset.com/sets/images/5001092-1.jpg
9901,5001093-1,Batman™ 2: DC Super Heroes - PS3,2012,Gear,Video Games/PS3,Miscellaneous,Gear,64,14,6,49,https://brickset.com/sets/5001093-1,https://images.brickset.com/sets/small/5001093-1.jpg,https://images.brickset.com/sets/images/5001093-1.jpg
9902,5001094-1,Batman 2: DC Super Heroes - PSV,2012,Gear,Video Games/PS Vita,Miscellaneous,Gear,64,14,6,39,https://brickset.com/sets/5001094-1,https://images.brickset.com/sets/small/5001094-1.jpg,https://images.brickset.com/sets/images/5001094-1.jpg
9903,5001095-1,Batman™ 2: DC Super Heroes - Wii,2012,Gear,Video Games/Wii,Miscellaneous,Gear,64,14,6,39,https://brickset.com/sets/5001095-1,https://images.brickset.com/sets/small/5001095-1.jpg,https://images.brickset.com/sets/images/5001095-1.jpg
9904,5001096-1,Batman™ 2: DC Super Heroes - Xbox 360,2012,Gear,Video Games/Xbox 360,Miscellaneous,Gear,64,14,6,49,https://brickset.com/sets/5001096-1,https://images.brickset.com/sets/small/5001096-1.jpg,https://images.brickset.com/sets/images/5001096-1.jpg
9905,5001097-1, ZipBin Toy Box and Playmat,2012,Gear,Storage,Miscellaneous,Gear,64,14,3,19,https://brickset.com/sets/5001097-1,https://images.brickset.com/sets/small/5001097-1.jpg,https://images.brickset.com/sets/images/5001097-1.jpg
9906,5001125-1,Sort and Store with Baseplate,2012,Gear,Storage,Miscellaneous,Gear,64,14,4,44,https://brickset.com/sets/5001125-1,https://images.brickset.com/sets/small/5001125-1.jpg,https://images.brickset.com/sets/images/5001125-1.jpg
9907,5001126-1,"Moleskine notebook black brick, ruled, large ",2012,Gear,Stationery,Miscellaneous,Gear,64,14,6,21,https://brickset.com/sets/5001126-1,https://images.brickset.com/sets/small/5001126-1.jpg,https://images.brickset.com/sets/images/5001126-1.jpg
9908,5001127-1,"Moleskine notebook yellow brick, ruled, small",2012,Gear,Stationery,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/5001127-1,https://images.brickset.com/sets/small/5001127-1.jpg,https://images.brickset.com/sets/images/5001127-1.jpg
9909,5001128-1,"Moleskine notebook green brick, plain, small",2012,Gear,Stationery,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/5001128-1,https://images.brickset.com/sets/small/5001128-1.jpg,https://images.brickset.com/sets/images/5001128-1.jpg
9910,5001129-1,"Moleskine notebook red brick, plain, large ",2012,Gear,Stationery,Miscellaneous,Gear,64,14,6,21,https://brickset.com/sets/5001129-1,https://images.brickset.com/sets/small/5001129-1.jpg,https://images.brickset.com/sets/images/5001129-1.jpg
9911,5001140-1,LEGO Ninjago: Masters of Spinjitzu DVD,2012,Gear,Digital media,Miscellaneous,Gear,64,14,6,14,https://brickset.com/sets/5001140-1,https://images.brickset.com/sets/small/5001140-1.jpg,https://images.brickset.com/sets/images/5001140-1.jpg
9912,5001159-1,Darth Vader Light Key Chain,2012,Gear,Lights,Miscellaneous,Gear,64,14,6,11,https://brickset.com/sets/5001159-1,https://images.brickset.com/sets/small/5001159-1.jpg,https://images.brickset.com/sets/images/5001159-1.jpg
9913,5001160-1,Stormtrooper Light Key Chain,2012,Gear,Lights,Miscellaneous,Gear,64,14,6,11,https://brickset.com/sets/5001160-1,https://images.brickset.com/sets/small/5001160-1.jpg,https://images.brickset.com/sets/images/5001160-1.jpg
9914,5001164-1,Girls 3-Drawer Storage Bin,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,39,https://brickset.com/sets/5001164-1,https://images.brickset.com/sets/small/5001164-1.jpg,https://images.brickset.com/sets/images/5001164-1.jpg
9915,5001261-1,Sorting Trays,2012,Gear,Storage,Miscellaneous,Gear,64,14,5,6,https://brickset.com/sets/5001261-1,https://images.brickset.com/sets/small/5001261-1.jpg,https://images.brickset.com/sets/images/5001261-1.jpg
9916,5001283-1,Mini Box Red,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/5001283-1,https://images.brickset.com/sets/small/5001283-1.jpg,https://images.brickset.com/sets/images/5001283-1.jpg
9917,5001284-1,Mini Box Yellow,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/5001284-1,https://images.brickset.com/sets/small/5001284-1.jpg,https://images.brickset.com/sets/images/5001284-1.jpg
9918,5001310-1,Yoda Light Key Chain,2012,Gear,Lights,Miscellaneous,Gear,64,14,6,11,https://brickset.com/sets/5001310-1,https://images.brickset.com/sets/small/5001310-1.jpg,https://images.brickset.com/sets/images/5001310-1.jpg
9919,5001311-1,Darth Maul Light Key Chain,2012,Gear,Lights,Miscellaneous,Gear,64,14,5,11,https://brickset.com/sets/5001311-1,https://images.brickset.com/sets/small/5001311-1.jpg,https://images.brickset.com/sets/images/5001311-1.jpg
9920,5001313-1,Darth Vader Flashlight,2012,Gear,Lights,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001313-1,https://images.brickset.com/sets/small/5001313-1.jpg,https://images.brickset.com/sets/images/5001313-1.jpg
9921,5001314-1,Imperial Stormtrooper Flashlight,2012,Gear,Lights,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001314-1,https://images.brickset.com/sets/small/5001314-1.jpg,https://images.brickset.com/sets/images/5001314-1.jpg
9922,5001323-1,LEGO Lunch Box,2012,Gear,Housewares,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/5001323-1,https://images.brickset.com/sets/small/5001323-1.jpg,https://images.brickset.com/sets/images/5001323-1.jpg
9923,5001351-1,Darth Maul Minifigure Clock,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001351-1,https://images.brickset.com/sets/small/5001351-1.jpg,https://images.brickset.com/sets/images/5001351-1.jpg
9924,5001352-1,Monster Fighters Mummy Minifigure Clock,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001352-1,https://images.brickset.com/sets/small/5001352-1.jpg,https://images.brickset.com/sets/images/5001352-1.jpg
9925,5001353-1,Monster Fighters Lord Vampyre Minifigure Clock,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001353-1,https://images.brickset.com/sets/small/5001353-1.jpg,https://images.brickset.com/sets/images/5001353-1.jpg
9926,5001354-1,Monster Fighters Mummy Watch,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,24,https://brickset.com/sets/5001354-1,https://images.brickset.com/sets/small/5001354-1.jpg,https://images.brickset.com/sets/images/5001354-1.jpg
9927,5001355-1,Ninjago Kai ZX Minifigure Clock,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001355-1,https://images.brickset.com/sets/small/5001355-1.jpg,https://images.brickset.com/sets/images/5001355-1.jpg
9928,5001356-1,Ninjago Kai ZX Kids' Watch,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,24,https://brickset.com/sets/5001356-1,https://images.brickset.com/sets/small/5001356-1.jpg,https://images.brickset.com/sets/images/5001356-1.jpg
9929,5001357-1,Ninjago Kendo Cole Kids' Watch,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,24,https://brickset.com/sets/5001357-1,https://images.brickset.com/sets/small/5001357-1.jpg,https://images.brickset.com/sets/images/5001357-1.jpg
9930,5001358-1,Ninjago Lasha Kids' Watch,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,24,https://brickset.com/sets/5001358-1,https://images.brickset.com/sets/small/5001358-1.jpg,https://images.brickset.com/sets/images/5001358-1.jpg
9931,5001366-1,Ninjago Lloyd ZX Minifigure Alarm Clock,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001366-1,https://images.brickset.com/sets/small/5001366-1.jpg,https://images.brickset.com/sets/images/5001366-1.jpg
9932,5001368-1,Friends Olivia Kids' Watch,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,24,https://brickset.com/sets/5001368-1,https://images.brickset.com/sets/small/5001368-1.jpg,https://images.brickset.com/sets/images/5001368-1.jpg
9933,5001369-1,Friends Stephanie Kids'  Watch,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,24,https://brickset.com/sets/5001369-1,https://images.brickset.com/sets/small/5001369-1.jpg,https://images.brickset.com/sets/images/5001369-1.jpg
9934,5001370-1,Time-Teacher Minifigure Watch & Clock,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001370-1,https://images.brickset.com/sets/small/5001370-1.jpg,https://images.brickset.com/sets/images/5001370-1.jpg
9935,5001371-1,Time-Teacher Girl Minifigure Watch & Clock,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001371-1,https://images.brickset.com/sets/small/5001371-1.jpg,https://images.brickset.com/sets/images/5001371-1.jpg
9936,5001375-1,Monster Fighters Lord Vampyre Watch,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,24,https://brickset.com/sets/5001375-1,https://images.brickset.com/sets/small/5001375-1.jpg,https://images.brickset.com/sets/images/5001375-1.jpg
9937,5001376-1,Lunch Box,2012,Gear,Housewares,Miscellaneous,Gear,64,14,6,15,https://brickset.com/sets/5001376-1,https://images.brickset.com/sets/small/5001376-1.jpg,https://images.brickset.com/sets/images/5001376-1.jpg
9938,5001377-1,Lunch Box,2012,Gear,Housewares,Miscellaneous,Gear,64,14,6,15,https://brickset.com/sets/5001377-1,https://images.brickset.com/sets/small/5001377-1.jpg,https://images.brickset.com/sets/images/5001377-1.jpg
9939,5001378-1,Lunch Box,2012,Gear,Housewares,Miscellaneous,Gear,64,14,6,15,https://brickset.com/sets/5001378-1,https://images.brickset.com/sets/small/5001378-1.jpg,https://images.brickset.com/sets/images/5001378-1.jpg
9940,5001379-1,Mini box blue,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,3,https://brickset.com/sets/5001379-1,https://images.brickset.com/sets/small/5001379-1.jpg,https://images.brickset.com/sets/images/5001379-1.jpg
9941,5001380-1,Mini box pink,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,3,https://brickset.com/sets/5001380-1,https://images.brickset.com/sets/small/5001380-1.jpg,https://images.brickset.com/sets/images/5001380-1.jpg
9942,5001382-1,Mini box red,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,3,https://brickset.com/sets/5001382-1,https://images.brickset.com/sets/small/5001382-1.jpg,https://images.brickset.com/sets/images/5001382-1.jpg
9943,5001383-1,4-stud Blue Storage Brick,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,24,https://brickset.com/sets/5001383-1,https://images.brickset.com/sets/small/5001383-1.jpg,https://images.brickset.com/sets/images/5001383-1.jpg
9944,5001384-1,4-stud Green Storage Brick,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,31,https://brickset.com/sets/5001384-1,https://images.brickset.com/sets/small/5001384-1.jpg,https://images.brickset.com/sets/images/5001384-1.jpg
9945,5001385-1, 4-stud Red Storage Brick,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,24,https://brickset.com/sets/5001385-1,https://images.brickset.com/sets/small/5001385-1.jpg,https://images.brickset.com/sets/images/5001385-1.jpg
9946,5001386-1,8-stud Blue Storage Brick,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,41,https://brickset.com/sets/5001386-1,https://images.brickset.com/sets/small/5001386-1.jpg,https://images.brickset.com/sets/images/5001386-1.jpg
9947,5001387-1,8-stud Green Storage Brick,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,41,https://brickset.com/sets/5001387-1,https://images.brickset.com/sets/small/5001387-1.jpg,https://images.brickset.com/sets/images/5001387-1.jpg
9948,5001388-1,8-stud Red Storage Brick,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,41,https://brickset.com/sets/5001388-1,https://images.brickset.com/sets/small/5001388-1.jpg,https://images.brickset.com/sets/images/5001388-1.jpg
9949,5001632-1,The Lord of the Rings Video Game ,2012,Gear,Video Games/Wii,Miscellaneous,Gear,64,14,6,39,https://brickset.com/sets/5001632-1,https://images.brickset.com/sets/small/5001632-1.jpg,https://images.brickset.com/sets/images/5001632-1.jpg
9950,5001633-1,The Lord of the Rings Video Game,2012,Gear,Video Games/PS3,Miscellaneous,Gear,64,14,6,49,https://brickset.com/sets/5001633-1,https://images.brickset.com/sets/small/5001633-1.jpg,https://images.brickset.com/sets/images/5001633-1.jpg
9951,5001634-1,The Lord of the Rings Video Game,2012,Gear,Video Games/PS Vita,Miscellaneous,Gear,64,14,6,39,https://brickset.com/sets/5001634-1,https://images.brickset.com/sets/small/5001634-1.jpg,https://images.brickset.com/sets/images/5001634-1.jpg
9952,5001635-1,The Lord of the Rings Video Game,2012,Gear,Video Games/Xbox 360,Miscellaneous,Gear,64,14,6,49,https://brickset.com/sets/5001635-1,https://images.brickset.com/sets/small/5001635-1.jpg,https://images.brickset.com/sets/images/5001635-1.jpg
9953,5001636-1,The Lord of the Rings Video Game,2012,Gear,Video Games/DS,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001636-1,https://images.brickset.com/sets/small/5001636-1.jpg,https://images.brickset.com/sets/images/5001636-1.jpg
9954,5001641-1,The Lord of the Rings Video Game ,2012,Gear,Video Games/PC,Miscellaneous,Gear,64,14,6,29,https://brickset.com/sets/5001641-1,https://images.brickset.com/sets/small/5001641-1.jpg,https://images.brickset.com/sets/images/5001641-1.jpg
9955,5001643-1,The Lord of the Rings Video Game,2012,Gear,Video Games/3DS,Miscellaneous,Gear,64,14,6,39,https://brickset.com/sets/5001643-1,https://images.brickset.com/sets/small/5001643-1.jpg,https://images.brickset.com/sets/images/5001643-1.jpg
9956,5001909-1,LEGO Ninjago: Masters of Spinjitzu: Rise of the Green Ninja DVD,2012,Gear,Digital media,Miscellaneous,Gear,64,14,6,14,https://brickset.com/sets/5001909-1,https://images.brickset.com/sets/small/5001909-1.jpg,https://images.brickset.com/sets/images/5001909-1.jpg
9957,6012292-1,Friends small bag,2012,Gear,Storage,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/6012292-1,https://images.brickset.com/sets/small/6012292-1.jpg,https://images.brickset.com/sets/images/6012292-1.jpg
9958,6012298-1,Promotional polybag,2012,Ninjago,Promotional,Action/Adventure,Extended,11,1,6,9,https://brickset.com/sets/6012298-1,https://images.brickset.com/sets/small/6012298-1.jpg,https://images.brickset.com/sets/images/6012298-1.jpg
9959,6012306-1,Battle of Hoth Dice,2012,Gear,Key Chains/Star Wars,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/6012306-1,https://images.brickset.com/sets/small/6012306-1.jpg,https://images.brickset.com/sets/images/6012306-1.jpg
9960,6024305-1,Best Friends bricks,2012,Friends,Promotional,Modern day,Extended,2,1,5,17,https://brickset.com/sets/6024305-1,https://images.brickset.com/sets/small/6024305-1.jpg,https://images.brickset.com/sets/images/6024305-1.jpg
9961,6032459-1,LEGO Friends,2012,Gear,Digital media,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/6032459-1,https://images.brickset.com/sets/small/6032459-1.jpg,https://images.brickset.com/sets/images/6032459-1.jpg
9962,6038514-1,The LEGO Story,2012,Gear,Digital media,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/6038514-1,https://images.brickset.com/sets/small/6038514-1.jpg,https://images.brickset.com/sets/images/6038514-1.jpg
9963,9003066-1,HERO Factory watch,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/9003066-1,Not Available,Not Available
9964,9003936-1,Captain Rex Minifigure Clock,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/9003936-1,https://images.brickset.com/sets/small/9003936-1.jpg,https://images.brickset.com/sets/images/9003936-1.jpg
9965,9005251-1,Fang-Suei Minifigure Clock,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/9005251-1,Not Available,Not Available
9966,9005602-1,Savage Opress Alarm Clock,2012,Gear,Watches/Clocks,Miscellaneous,Gear,64,14,6,16,https://brickset.com/sets/9005602-1,Not Available,Not Available
9967,ALPHARETTA-1,Alpharetta Exclusive Minifigure Pack,2012,Promotional,LEGO brand store opening set,Miscellaneous,Other,15,3,6,79,https://brickset.com/sets/ALPHARETTA-1,https://images.brickset.com/sets/small/ALPHARETTA-1.jpg,https://images.brickset.com/sets/images/ALPHARETTA-1.jpg
9968,BILBO-1,Bilbo Baggins ,2012,The Hobbit,An Unexpected Journey,Licensed,Other,4,4,8,44,https://brickset.com/sets/BILBO-1,https://images.brickset.com/sets/small/BILBO-1.jpg,https://images.brickset.com/sets/images/BILBO-1.jpg
9969,BRICKJOURNAL017-1,BrickJournal Issue 17,2012,Books,Magazines/BrickJournal,Miscellaneous,Book,5,1,6,18,https://brickset.com/sets/BRICKJOURNAL017-1,https://images.brickset.com/sets/small/BRICKJOURNAL017-1.jpg,https://images.brickset.com/sets/images/BRICKJOURNAL017-1.jpg
